"order_date","fiscal_year","fiscal_quarter","fiscal_month","week_of_year","so_number","order_id","line_id","customer_code","customer_name","legacy_province_id","legacy_province_name","legacy_region","silver_province_code","silver_province_name","silver_province_type","silver_region","geo_match_method","geo_confidence","product_code","product_name","color","line_id_fk","line_name","group_code","group_name","quantity","unit_price","line_total"
2025-01-10,2025,1,1,2,BH25.0016,15,68,KH-00016,DOANH NGHIỆP TW VIỆT ANH,40,Quảng Trị,Miền Trung,"44",Quảng Trị,Tỉnh,Miền Trung,address,HIGH,"000216003001000",Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,3.00,1200000.00,3600000.00
2025-01-10,2025,1,1,2,BH25.0016,15,69,KH-00016,DOANH NGHIỆP TW VIỆT ANH,40,Quảng Trị,Miền Trung,"44",Quảng Trị,Tỉnh,Miền Trung,address,HIGH,"000331002022000",Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2.00,1250000.00,2500000.00
2025-01-10,2025,1,1,2,BH25.0017,13,70,KH-00017,CỬA HÀNG XE ĐẠP THUỶ TIÊN,49,TT Hương Sơn- Phú Bình- Thái Nguyên,Miền Bắc,"19",Thái Nguyên,Tỉnh,Miền Bắc,address,HIGH,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1180000.00,5900000.00
2025-01-10,2025,1,1,2,BH25.0017,13,71,KH-00017,CỬA HÀNG XE ĐẠP THUỶ TIÊN,49,TT Hương Sơn- Phú Bình- Thái Nguyên,Miền Bắc,"19",Thái Nguyên,Tỉnh,Miền Bắc,address,HIGH,"000225002002000",Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1180000.00,5900000.00
2025-01-10,2025,1,1,2,BH25.0017,13,72,KH-00017,CỬA HÀNG XE ĐẠP THUỶ TIÊN,49,TT Hương Sơn- Phú Bình- Thái Nguyên,Miền Bắc,"19",Thái Nguyên,Tỉnh,Miền Bắc,address,HIGH,"000225002009000",Xe đạp Thống Nhất New 26 Hồng,Hồng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,5.00,1180000.00,5900000.00
2025-01-10,2025,1,1,2,BH25.0017,13,73,KH-00017,CỬA HÀNG XE ĐẠP THUỶ TIÊN,49,TT Hương Sơn- Phú Bình- Thái Nguyên,Miền Bắc,"19",Thái Nguyên,Tỉnh,Miền Bắc,address,HIGH,"000224002002000",Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1130000.00,2260000.00
2025-01-10,2025,1,1,2,BH25.0017,13,74,KH-00017,CỬA HÀNG XE ĐẠP THUỶ TIÊN,49,TT Hương Sơn- Phú Bình- Thái Nguyên,Miền Bắc,"19",Thái Nguyên,Tỉnh,Miền Bắc,address,HIGH,"000224002023000",Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2.00,1130000.00,2260000.00
2025-02-17,2025,1,2,8,BH25.0136,129,1023,KH-00004,DOANH NGHIỆP TW KHẢI HOÀN,,,,,,,,,,"000331002004000",Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,Đỏ tươi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.00,1250000.00,1250000.00
2025-01-10,2025,1,1,2,BH25.0017,13,75,KH-00017,CỬA HÀNG XE ĐẠP THUỶ TIÊN,49,TT Hương Sơn- Phú Bình- Thái Nguyên,Miền Bắc,"19",Thái Nguyên,Tỉnh,Miền Bắc,address,HIGH,"000224002009000",Xe đạp Thống Nhất New 24 Hồng,Hồng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1130000.00,1130000.00
2025-01-10,2025,1,1,2,BH25.0018,12,76,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003002000",Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1200000.00,1200000.00
2025-01-10,2025,1,1,2,BH25.0018,12,77,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000330002001000",Xe đạp Thống Nhất MTB 24-03 Đen,Đen,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,1.00,1200000.00,1200000.00
2025-01-10,2025,1,1,2,BH25.0018,12,78,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000224002015000",Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1130000.00,1130000.00
2025-01-10,2025,1,1,2,BH25.0018,12,79,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000224002026000",Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1.00,1130000.00,1130000.00
2025-01-10,2025,1,1,2,BH25.0018,12,80,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000225002023000",Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2.00,1180000.00,2360000.00
2025-01-10,2025,1,1,2,BH25.0018,12,81,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002009000",Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
2025-01-10,2025,1,1,2,BH25.0018,12,82,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000125002013000",Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1050000.00,1050000.00
2025-01-10,2025,1,1,2,BH25.0018,12,83,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000333002001000",Xe đạp Thống Nhất Super 26 đen,đen,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,1.00,1300000.00,1300000.00
2025-01-10,2025,1,1,2,BH25.0018,12,84,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000333002022000",Xe đạp Thống Nhất Super 26 xanh,xanh,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,1.00,1300000.00,1300000.00
2025-01-10,2025,1,1,2,BH25.0018,12,85,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000226003014000",Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1.00,1200000.00,1200000.00
2025-01-10,2025,1,1,2,BH25.0018,12,86,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000314002005000",Xe đạp Thống Nhất MTB 24-04 Tem cam,Tem cam,66,Xe MTB 24-04,SPORTBIKE_S,Xe thể thao thép,10.00,1200000.00,12000000.00
2025-01-11,2025,1,1,2,BH25.0019,19,87,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000210020090000",Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1062314.81,4249259.00
2025-01-11,2025,1,1,2,BH25.0019,19,88,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000340010090000","Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",Hồng,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1418796.30,5675185.00
2025-01-11,2025,1,1,2,BH25.0019,19,89,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000250020050000",Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1133611.11,1133611.00
2025-01-11,2025,1,1,2,BH25.0019,19,90,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000330010240000","Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",Tím,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1490092.59,5960370.00
2025-01-11,2025,1,1,2,BH25.0019,19,91,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1040010000080000",Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1490092.59,5960370.00
2025-01-11,2025,1,1,2,BH25.0019,19,92,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000124002009000",Xe đạp Thống Nhất Neo 2004 Hồng,Hồng,31,Xe Neo 2004,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1775277.78,1775278.00
2025-01-11,2025,1,1,2,BH25.0019,19,93,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000320010090000","Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1703981.48,6815926.00
2025-01-11,2025,1,1,2,BH25.0019,19,94,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000226003015000",Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,3.00,1996296.30,5988889.00
2025-01-11,2025,1,1,2,BH25.0019,19,95,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000227002009000",Xe đạp Thống Nhất LD 24-02 Hồng,Hồng,,,,,1.00,1846574.07,1846574.00
2025-01-11,2025,1,1,2,BH25.0019,19,96,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000330002002200",Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2.00,1917870.37,3835741.00
2025-01-11,2025,1,1,2,BH25.0019,19,97,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000231003002000",Xe đạp Thống Nhất M2601 Trắng,Trắng,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,5.00,2844722.22,14223611.00
2025-02-17,2025,1,2,8,BH25.0136,129,1024,KH-00004,DOANH NGHIỆP TW KHẢI HOÀN,,,,,,,,,,"000331002008000",Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.00,1250000.00,1250000.00
2025-01-11,2025,1,1,2,BH25.0019,19,98,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000217003005000",Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.00,1846574.07,1846574.00
2025-01-11,2025,1,1,2,BH25.0019,19,99,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000225002007000",Xe đạp Thống Nhất New 26 Coban,Coban,,,,,1.00,1917870.37,1917870.00
2025-01-11,2025,1,1,2,BH25.0020,20,100,KH-00020,DOANH NGHIỆP TW TRƯỜNG THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000331002008000",Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,30.00,2076388.88,62291666.00
2025-01-11,2025,1,1,2,BH25.0020,20,101,KH-00020,DOANH NGHIỆP TW TRƯỜNG THỊNH,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000331002022000",Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,30.00,2076388.88,62291666.00
2025-01-11,2025,1,1,2,BH25.0021,21,102,KH-00021,HỘ KINH DOANH XÂY DỰNG,11,Hà Nội,Miền Bắc,"01",Hà Nội,Thành phố,Miền Bắc,address,HIGH,"000218002007000",Xe đạp Thống Nhất GN 06-27 Coban,Coban,11,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,40.00,2175925.92,87037037.00
2025-01-11,2025,1,1,2,BH25.0022,22,103,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000210020090000",Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1062314.81,1062315.00
2025-01-11,2025,1,1,2,BH25.0022,22,104,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000340010090000","Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",Hồng,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2.00,1418796.30,2837593.00
2025-01-11,2025,1,1,2,BH25.0022,22,105,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000220020220000",Xe đạp Thống Nhất TE Love 16 Xanh dương,Xanh dương,43,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,1133611.11,2267222.00
2025-01-11,2025,1,1,2,BH25.0022,22,106,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000250020050000",Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1133611.11,1133611.00
2025-01-11,2025,1,1,2,BH25.0022,22,107,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000270020150000",Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,1133611.11,2267222.00
2025-01-11,2025,1,1,2,BH25.0022,22,108,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000330010240000","Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",Tím,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2.00,1490092.59,2980185.00
2025-01-11,2025,1,1,2,BH25.0022,22,109,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1040010000080000",Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1490092.59,1490093.00
2025-01-11,2025,1,1,2,BH25.0022,22,110,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000320010090000","Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2.00,1703981.48,3407963.00
2025-01-11,2025,1,1,2,BH25.0022,22,111,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000304002004000",Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,26,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,2.00,1960648.15,3921296.00
2025-01-11,2025,1,1,2,BH25.0022,22,112,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000330002002200",Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2.00,1917870.37,3835741.00
2025-01-11,2025,1,1,2,BH25.0022,22,113,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000314002019000",Xe đạp Thống Nhất MTB 24-04 Tem vàng,vàng,66,Xe MTB 24-04,SPORTBIKE_S,Xe thể thao thép,1.00,2488240.74,2488241.00
2025-01-11,2025,1,1,2,BH25.0022,22,114,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000231003002000",Xe đạp Thống Nhất M2601 Trắng,Trắng,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,1.00,2844722.22,2844722.00
2025-01-11,2025,1,1,2,BH25.0022,22,115,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000217003005000",Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.00,1846574.07,1846574.00
2025-01-11,2025,1,1,2,BH25.0022,22,116,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000225002007000",Xe đạp Thống Nhất New 26 Coban,Coban,,,,,2.00,1917870.37,3835741.00
2025-01-11,2025,1,1,2,BH25.0023,23,117,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000210020090000",Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1062314.81,4249259.00
2025-01-11,2025,1,1,2,BH25.0023,23,118,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000340010090000","Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",Hồng,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1418796.30,5675185.00
2025-01-11,2025,1,1,2,BH25.0023,23,119,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000220020220000",Xe đạp Thống Nhất TE Love 16 Xanh dương,Xanh dương,43,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.00,1133611.11,2267222.00
2025-02-17,2025,1,2,8,BH25.0136,129,1025,KH-00004,DOANH NGHIỆP TW KHẢI HOÀN,,,,,,,,,,"000331002022000",Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.00,1250000.00,1250000.00
2025-01-11,2025,1,1,2,BH25.0023,23,120,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000330010240000","Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",Tím,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1490092.59,5960370.00
2025-01-11,2025,1,1,2,BH25.0023,23,121,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000270020150000",Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.00,1133611.11,1133611.00
2025-01-11,2025,1,1,2,BH25.0023,23,122,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000320010090000","Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,4.00,1703981.48,6815926.00
2025-01-11,2025,1,1,2,BH25.0023,23,123,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000304002004000",Xe đạp Thống Nhất MTB 20-04 Tem đỏ,Tem đỏ,26,Xe MTB 20-04,KIDBIKE_1,Xe trẻ em nhóm 1,1.00,1960648.15,1960648.00
2025-01-11,2025,1,1,2,BH25.0023,23,124,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000330002002200",Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,4.00,1917870.37,7671481.00
2025-01-11,2025,1,1,2,BH25.0023,23,125,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000217003005000",Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3.00,1846574.07,5539722.00
2025-01-11,2025,1,1,2,BH25.0023,23,126,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000231003002000",Xe đạp Thống Nhất M2601 Trắng,Trắng,64,Xe M2601,SPORTBIKE_S,Xe thể thao thép,3.00,2844722.22,8534167.00
2025-01-11,2025,1,1,2,BH25.0023,23,127,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000217004005000",Xe đạp Thống Nhất GN 06-26 2.0 Pro Cam,Cam,59,Xe GN 06-26 2.0 Pro,SPORTBIKE_S,Xe thể thao thép,1.00,2488240.74,2488241.00
2025-01-11,2025,1,1,2,BH25.0023,23,128,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"000225002007000",Xe đạp Thống Nhất New 26 Coban,Coban,,,,,2.00,1917870.37,3835741.00
2025-01-11,2025,1,1,2,BH25.0024,24,129,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,48,TP. Hồ Chí Minh,Miền Nam,"79",Thành phố Hồ Chí Minh,Thành phố,Miền Nam,address,HIGH,"1000210020090000",Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,42,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,3.00,1062314.81,3186944.00
